Year,Country,Region,Scenario,CO2_Emissions_mt,Temp_Anomaly_C,Renewable_Energy_%,Extreme_Events,Climate_Policy_Index,GDP_Billion,Population_Million,Sea_Level_mm,Methane_ppb
1943,Peru,South America,Historical,448.98,-0.123,2.0,2,10.0,810.02,8.3,7.46,1129.33
1943,Peru,South America,Current (2020-2026),475.99,-0.105,2.0,1,10.0,819.88,10.98,11.98,1118.02
1943,Peru,South America,BAU,560.95,0.045,2.0,1,10.0,806.46,9.39,12.8,1146.99
1943,Peru,South America,Green,289.97,-0.168,2.0,2,10.0,808.8,7.57,5.78,1098.88
1944,Peru,South America,Historical,472.39,-0.157,2.0,1,10.0,814.17,7.66,9.08,1093.51
1944,Peru,South America,Current (2020-2026),491.45,-0.115,2.0,1,10.0,812.38,13.77,7.58,1123.89
1944,Peru,South America,BAU,550.16,-0.132,2.0,2,10.0,822.82,10.8,10.52,1140.69
1944,Peru,South America,Green,303.34,-0.211,2.79,1,10.0,808.58,7.45,5.92,1104.44
1945,Peru,South America,Historical,464.02,-0.314,3.61,1,10.0,839.28,14.3,14.04,1139.79
1945,Peru,South America,Current (2020-2026),460.61,-0.041,5.55,2,10.0,819.29,10.49,19.36,1124.02
1945,Peru,South America,BAU,583.91,-0.001,2.0,1,10.0,812.05,13.82,16.49,1116.73
1945,Peru,South America,Green,328.94,0.008,3.22,1,10.0,807.05,15.44,14.06,1116.9
1946,Peru,South America,Historical,476.36,-0.246,3.7,1,10.0,846.29,11.52,17.28,1134.4
1946,Peru,South America,Current (2020-2026),487.49,0.018,3.68,4,10.0,844.4,10.63,12.7,1147.4
1946,Peru,South America,BAU,532.08,-0.069,2.55,3,10.0,818.4,17.76,13.68,1152.23
1946,Peru,South America,Green,304.16,-0.013,3.02,1,10.0,828.13,9.25,11.92,1075.24
1947,Peru,South America,Historical,440.83,-0.087,4.94,1,10.0,824.1,10.19,24.07,1133.5
1947,Peru,South America,Current (2020-2026),451.59,-0.048,2.0,3,10.0,826.2,8.57,20.41,1120.45
1947,Peru,South America,BAU,555.4,0.116,2.62,3,10.0,817.8,10.89,22.37,1151.18
1947,Peru,South America,Green,324.28,0.011,7.79,1,10.0,818.81,20.35,6.42,1155.01
1948,Peru,South America,Historical,469.75,0.138,2.0,1,10.0,823.18,7.4,20.07,1151.16
1948,Peru,South America,Current (2020-2026),469.64,0.002,2.0,3,10.0,847.31,7.44,18.29,1144.64
1948,Peru,South America,BAU,555.23,0.061,6.36,5,10.0,814.76,12.92,26.04,1147.26
1948,Peru,South America,Green,336.68,-0.302,6.24,1,10.0,836.83,14.63,11.59,1103.65
1949,Peru,South America,Historical,486.93,-0.019,4.04,1,10.0,880.57,23.18,30.96,1153.88
1949,Peru,South America,Current (2020-2026),490.44,-0.076,3.46,1,10.0,829.36,18.94,17.31,1136.57
1949,Peru,South America,BAU,551.38,-0.083,2.52,2,10.0,815.2,20.47,25.33,1126.08
1949,Peru,South America,Green,309.91,-0.171,2.0,2,10.0,844.0,9.07,17.2,1136.64
1950,Peru,South America,Historical,457.44,0.241,4.62,4,10.0,849.85,12.89,23.75,1157.1
1950,Peru,South America,Current (2020-2026),468.84,0.274,3.16,1,10.0,834.03,15.17,15.96,1157.68
1950,Peru,South America,BAU,567.44,0.048,3.2,3,10.0,890.28,16.96,25.84,1140.93
1950,Peru,South America,Green,331.66,-0.236,4.0,4,10.0,828.72,15.62,24.23,1150.64
1951,Peru,South America,Historical,481.83,0.149,2.0,3,10.0,825.45,12.51,28.05,1139.71
1951,Peru,South America,Current (2020-2026),471.96,0.02,2.0,1,10.0,895.01,26.17,40.06,1185.04
1951,Peru,South America,BAU,560.4,0.044,6.24,3,10.0,830.1,7.81,31.73,1163.11
1951,Peru,South America,Green,344.37,-0.158,4.22,4,10.0,899.99,8.22,21.6,1163.17
1952,Peru,South America,Historical,460.06,0.019,2.26,3,10.0,869.37,23.19,31.92,1148.99
1952,Peru,South America,Current (2020-2026),505.33,0.068,2.57,1,10.0,866.78,28.86,28.92,1157.24
1952,Peru,South America,BAU,573.07,0.118,6.47,3,10.0,881.76,23.95,43.24,1199.37
1952,Peru,South America,Green,329.62,0.05,2.17,1,10.0,884.49,21.36,27.92,1132.93
1953,Peru,South America,Historical,449.15,0.047,9.55,1,10.0,908.72,26.37,39.43,1169.96
1953,Peru,South America,Current (2020-2026),499.59,-0.1,6.17,2,10.0,899.9,17.78,33.91,1179.58
1953,Peru,South America,BAU,574.15,0.142,3.97,5,10.0,845.48,28.78,32.89,1174.86
1953,Peru,South America,Green,322.52,-0.043,10.1,1,10.0,855.47,9.39,18.71,1126.51
1954,Peru,South America,Historical,472.14,0.149,12.47,1,10.0,837.05,18.62,37.78,1168.11
1954,Peru,South America,Current (2020-2026),484.0,0.149,3.93,3,10.0,881.31,29.8,35.75,1189.8
1954,Peru,South America,BAU,582.58,0.151,2.0,5,10.0,889.27,31.04,48.72,1189.99
1954,Peru,South America,Green,346.31,-0.012,4.77,2,10.0,846.3,15.87,29.04,1120.29
1955,Peru,South America,Historical,466.42,0.193,2.0,6,10.0,884.62,22.95,43.09,1168.84
1955,Peru,South America,Current (2020-2026),512.12,0.269,2.51,1,10.0,920.43,26.89,44.36,1183.2
1955,Peru,South America,BAU,579.43,0.11,7.58,4,10.0,869.41,15.72,42.6,1218.92
1955,Peru,South America,Green,321.13,0.014,6.75,1,10.0,874.56,8.55,16.07,1132.83
1956,Peru,South America,Historical,470.25,0.151,7.35,4,10.0,946.24,21.98,25.47,1181.61
1956,Peru,South America,Current (2020-2026),489.54,0.11,3.39,3,10.0,838.44,19.44,47.49,1166.79
1956,Peru,South America,BAU,581.3,0.341,8.02,4,10.0,837.15,38.43,39.5,1212.77
1956,Peru,South America,Green,324.03,0.014,9.25,8,10.0,932.94,11.02,33.54,1152.87
1957,Peru,South America,Historical,475.03,0.237,8.67,5,10.0,898.09,20.04,35.58,1212.01
1957,Peru,South America,Current (2020-2026),517.91,0.216,10.67,5,10.0,873.12,15.46,37.7,1156.23
1957,Peru,South America,BAU,550.74,0.204,2.38,5,10.0,943.22,21.37,51.33,1189.07
1957,Peru,South America,Green,326.72,-0.098,14.19,6,10.0,921.36,38.27,24.72,1168.68
1958,Peru,South America,Historical,471.66,0.024,7.52,3,10.0,904.01,22.76,42.34,1202.65
1958,Peru,South America,Current (2020-2026),496.95,0.118,13.45,6,10.0,955.7,33.22,45.65,1191.16
1958,Peru,South America,BAU,567.08,0.058,2.0,3,10.0,896.3,19.16,56.36,1178.79
1958,Peru,South America,Green,310.12,0.265,7.91,1,10.0,907.05,22.97,43.7,1185.88
1959,Peru,South America,Historical,469.55,0.192,3.59,2,10.0,882.2,10.82,50.22,1200.23
1959,Peru,South America,Current (2020-2026),527.46,0.295,2.0,8,10.0,882.27,40.32,47.71,1220.85
1959,Peru,South America,BAU,541.25,0.22,4.88,4,10.0,978.84,14.2,50.12,1262.87
1959,Peru,South America,Green,307.23,0.059,8.75,4,10.0,975.99,33.54,33.64,1142.38
1960,Peru,South America,Historical,476.16,0.203,4.9,1,10.0,906.36,38.29,53.03,1197.1
1960,Peru,South America,Current (2020-2026),505.02,0.192,5.19,6,10.0,868.39,40.51,51.89,1172.92
1960,Peru,South America,BAU,579.77,0.277,8.99,6,10.0,836.41,35.97,63.1,1204.86
1960,Peru,South America,Green,313.25,0.209,11.54,1,10.0,971.89,43.77,30.8,1181.9
1961,Peru,South America,Historical,490.51,0.116,7.45,2,10.0,942.73,38.49,56.38,1224.16
1961,Peru,South America,Current (2020-2026),495.15,0.242,6.37,8,10.0,998.89,31.04,53.97,1236.6
1961,Peru,South America,BAU,576.18,0.341,6.5,8,10.0,976.07,39.08,59.66,1237.08
1961,Peru,South America,Green,334.08,-0.139,9.76,5,10.0,864.17,12.55,39.82,1161.18
1962,Peru,South America,Historical,499.54,0.233,8.32,5,10.0,981.72,13.53,58.53,1155.47
1962,Peru,South America,Current (2020-2026),521.47,0.349,7.7,2,10.0,927.71,14.73,58.44,1238.16
1962,Peru,South America,BAU,612.46,0.468,4.09,6,10.0,995.12,35.82,62.63,1278.18
1962,Peru,South America,Green,318.89,0.171,6.01,2,10.0,866.89,30.35,34.16,1198.63
1963,Peru,South America,Historical,446.61,0.389,8.88,7,10.0,946.92,37.2,62.68,1223.57
1963,Peru,South America,Current (2020-2026),529.5,0.195,4.85,7,10.0,966.69,24.07,67.37,1199.13
1963,Peru,South America,BAU,573.44,0.401,2.92,5,10.0,942.35,36.01,70.27,1243.18
1963,Peru,South America,Green,311.43,0.111,8.61,6,10.0,917.34,16.69,33.58,1194.49
1964,Peru,South America,Historical,459.24,0.32,10.21,7,10.0,996.04,40.37,58.81,1177.28
1964,Peru,South America,Current (2020-2026),476.66,0.368,6.49,5,10.0,1020.8,29.07,60.51,1239.53
1964,Peru,South America,BAU,580.32,0.425,5.68,6,10.0,1028.37,26.82,68.29,1244.9
1964,Peru,South America,Green,332.53,0.031,11.13,3,10.0,965.62,11.59,45.35,1176.99
1965,Peru,South America,Historical,499.59,0.337,8.26,7,10.0,903.36,31.03,63.75,1254.25
1965,Peru,South America,Current (2020-2026),512.99,0.289,7.6,4,10.0,883.89,43.52,69.76,1263.5
1965,Peru,South America,BAU,592.37,0.429,11.04,5,10.0,850.31,29.25,68.18,1240.83
1965,Peru,South America,Green,323.98,0.068,8.01,1,10.0,918.11,21.63,38.99,1158.53
1966,Peru,South America,Historical,483.99,0.351,9.83,6,10.0,925.71,40.12,63.86,1200.26
1966,Peru,South America,Current (2020-2026),478.82,0.134,7.26,6,10.0,1004.03,31.23,69.52,1246.9
1966,Peru,South America,BAU,573.46,0.512,12.31,8,10.0,898.99,52.43,83.17,1254.38
1966,Peru,South America,Green,320.8,0.198,5.09,3,10.0,1006.38,39.02,45.43,1167.08
1967,Peru,South America,Historical,486.16,0.341,8.78,4,10.0,909.73,9.56,71.46,1247.57
1967,Peru,South America,Current (2020-2026),489.59,0.187,4.38,6,10.0,1055.94,17.58,69.89,1235.25
1967,Peru,South America,BAU,585.02,0.282,6.09,10,10.0,905.22,15.34,80.08,1276.07
1967,Peru,South America,Green,335.77,0.059,12.14,5,10.0,928.41,38.04,49.55,1194.09
1968,Peru,South America,Historical,469.27,0.457,14.87,9,10.0,1037.86,14.76,72.13,1218.02
1968,Peru,South America,Current (2020-2026),496.48,0.45,10.24,5,10.0,997.77,38.39,74.38,1216.48
1968,Peru,South America,BAU,619.92,0.5,7.13,9,10.0,1052.07,43.84,77.7,1282.53
1968,Peru,South America,Green,325.41,0.152,10.51,4,10.0,994.42,25.71,53.38,1247.93
1969,Peru,South America,Historical,483.07,0.41,5.6,4,10.0,1057.7,9.77,66.08,1235.34
1969,Peru,South America,Current (2020-2026),526.67,0.334,11.23,8,10.0,907.81,37.21,79.09,1237.57
1969,Peru,South America,BAU,576.44,0.363,6.2,10,10.0,922.8,18.9,87.11,1253.81
1969,Peru,South America,Green,347.88,0.169,14.18,7,10.0,863.08,31.05,51.19,1203.8
1970,Peru,South America,Historical,491.09,0.309,10.07,10,10.0,984.6,56.2,72.07,1231.56
1970,Peru,South America,Current (2020-2026),482.55,0.424,11.86,6,10.0,870.63,51.37,65.89,1251.17
1970,Peru,South America,BAU,607.65,0.27,7.46,7,10.0,1073.07,12.03,92.94,1288.44
1970,Peru,South America,Green,339.75,0.201,11.15,3,10.0,1046.98,17.96,50.53,1201.22
1971,Peru,South America,Historical,508.18,0.63,12.94,7,10.0,871.74,36.5,68.64,1268.9
1971,Peru,South America,Current (2020-2026),529.56,0.531,10.09,7,10.0,941.67,46.88,80.57,1216.94
1971,Peru,South America,BAU,574.89,0.642,9.92,6,10.0,1044.88,26.45,90.39,1268.02
1971,Peru,South America,Green,365.02,0.353,12.54,8,10.0,988.26,41.85,55.21,1229.78
1972,Peru,South America,Historical,509.07,0.417,7.76,7,10.0,984.56,10.47,78.15,1273.15
1972,Peru,South America,Current (2020-2026),520.18,0.485,7.7,7,10.0,1071.22,38.41,84.36,1253.18
1972,Peru,South America,BAU,587.79,0.629,8.24,12,10.0,868.36,29.63,95.73,1264.41
1972,Peru,South America,Green,342.3,0.22,10.59,3,10.0,960.95,52.57,52.32,1222.89
1973,Peru,South America,Historical,491.18,0.418,11.41,7,10.0,892.91,26.85,78.36,1239.92
1973,Peru,South America,Current (2020-2026),521.84,0.659,10.31,9,10.0,880.15,61.58,98.47,1331.27
1973,Peru,South America,BAU,602.89,0.761,8.1,6,10.0,1104.42,60.29,96.52,1298.48
1973,Peru,South America,Green,351.77,0.304,16.07,4,10.0,873.38,67.6,56.18,1237.01
1974,Peru,South America,Historical,486.86,0.447,12.18,7,10.0,955.15,22.95,79.68,1276.56
1974,Peru,South America,Current (2020-2026),519.38,0.425,14.21,5,10.0,959.47,33.53,77.77,1282.18
1974,Peru,South America,BAU,592.04,0.526,12.37,8,10.0,953.53,38.69,107.67,1279.84
1974,Peru,South America,Green,339.85,0.521,18.52,5,10.0,906.92,59.55,69.33,1204.13
1975,Peru,South America,Historical,517.18,0.67,7.92,10,10.0,1058.47,71.95,93.32,1266.48
1975,Peru,South America,Current (2020-2026),495.37,0.594,14.47,10,10.0,939.22,28.52,88.58,1265.65
1975,Peru,South America,BAU,582.62,0.67,8.65,9,10.0,1055.02,59.65,102.3,1319.74
1975,Peru,South America,Green,336.37,0.439,14.89,8,10.0,939.63,31.66,56.63,1248.05
1976,Peru,South America,Historical,497.65,0.541,12.75,7,10.0,1053.43,61.5,81.77,1312.18
1976,Peru,South America,Current (2020-2026),528.13,0.582,8.12,6,10.0,1009.91,77.75,91.99,1325.17
1976,Peru,South America,BAU,614.04,0.58,10.15,6,10.0,1146.69,32.23,107.65,1307.35
1976,Peru,South America,Green,306.31,0.315,16.96,6,10.0,1004.49,52.78,67.93,1252.88
1977,Peru,South America,Historical,497.71,0.55,11.82,6,10.0,1161.46,71.21,87.61,1279.87
1977,Peru,South America,Current (2020-2026),497.95,0.682,11.41,12,10.0,1115.97,14.3,94.95,1268.66
1977,Peru,South America,BAU,621.88,0.786,13.98,11,10.0,935.24,55.16,114.87,1299.91
1977,Peru,South America,Green,349.42,0.162,16.01,7,10.0,979.46,78.33,71.19,1198.96
1978,Peru,South America,Historical,491.79,0.566,12.84,8,10.0,933.36,60.29,86.29,1249.25
1978,Peru,South America,Current (2020-2026),527.53,0.642,16.75,10,10.0,965.06,10.66,104.17,1302.61
1978,Peru,South America,BAU,604.81,0.584,13.33,9,10.0,950.77,62.28,105.21,1340.6
1978,Peru,South America,Green,355.84,0.415,17.62,8,10.0,871.99,78.5,71.7,1224.41
1979,Peru,South America,Historical,499.63,0.704,13.57,9,10.0,910.94,54.89,95.33,1285.58
1979,Peru,South America,Current (2020-2026),511.53,0.672,15.87,13,10.0,1127.62,32.77,103.92,1275.49
1979,Peru,South America,BAU,597.53,0.653,16.79,13,11.93,1032.65,46.09,117.14,1315.08
1979,Peru,South America,Green,360.43,0.204,22.0,9,10.0,1038.45,32.69,75.15,1245.82
1980,Peru,South America,Historical,512.6,0.598,16.95,9,10.0,1011.0,85.43,99.6,1294.43
1980,Peru,South America,Current (2020-2026),528.33,0.568,15.23,9,10.0,888.21,33.91,110.02,1330.14
1980,Peru,South America,BAU,593.35,0.636,12.16,11,10.0,1044.81,14.73,112.51,1325.22
1980,Peru,South America,Green,320.59,0.319,21.84,8,10.0,959.82,11.95,74.97,1235.51
1981,Peru,South America,Historical,500.2,0.581,13.14,10,10.0,1113.64,22.46,100.66,1302.71
1981,Peru,South America,Current (2020-2026),508.4,0.653,15.68,11,10.0,1002.53,86.29,110.71,1300.96
1981,Peru,South America,BAU,589.61,0.741,15.22,12,10.0,1022.57,87.48,119.87,1373.39
1981,Peru,South America,Green,358.63,0.363,15.77,7,10.0,882.04,37.45,67.06,1248.2
1982,Peru,South America,Historical,466.06,0.53,15.26,12,10.0,1005.8,55.62,108.73,1307.67
1982,Peru,South America,Current (2020-2026),553.79,0.557,14.2,7,10.0,1055.1,12.22,104.91,1335.46
1982,Peru,South America,BAU,610.64,0.86,10.33,10,10.0,1057.68,34.18,131.12,1357.08
1982,Peru,South America,Green,358.87,0.389,11.74,10,14.12,1183.46,66.95,69.75,1261.76
1983,Peru,South America,Historical,496.82,0.657,14.45,8,10.0,1116.0,22.33,115.65,1331.09
1983,Peru,South America,Current (2020-2026),517.05,0.598,12.5,13,10.0,979.21,81.99,114.58,1348.72
1983,Peru,South America,BAU,588.43,0.977,5.8,10,10.0,1030.91,89.4,130.32,1365.42
1983,Peru,South America,Green,341.05,0.467,18.31,8,10.0,1099.35,31.85,75.87,1229.67
1984,Peru,South America,Historical,497.77,0.658,12.71,11,10.0,935.36,92.18,116.17,1287.29
1984,Peru,South America,Current (2020-2026),519.24,0.737,13.6,15,10.0,1085.07,81.23,116.12,1307.97
1984,Peru,South America,BAU,587.0,1.027,13.6,12,10.0,888.65,91.46,124.85,1369.7
1984,Peru,South America,Green,313.85,0.233,18.31,8,10.0,1076.36,47.66,87.19,1267.38
1985,Peru,South America,Historical,509.9,0.661,17.7,12,10.0,1090.93,12.84,115.36,1340.52
1985,Peru,South America,Current (2020-2026),540.68,0.787,12.37,12,10.0,903.35,57.77,116.65,1354.64
1985,Peru,South America,BAU,587.69,0.937,11.18,15,12.91,1023.31,16.73,139.23,1376.83
1985,Peru,South America,Green,354.45,0.463,17.83,6,10.0,1187.47,41.26,69.88,1282.93
1986,Peru,South America,Historical,508.84,0.93,13.86,14,10.0,1191.95,62.62,111.1,1368.86
1986,Peru,South America,Current (2020-2026),530.29,0.706,15.62,11,10.0,967.07,95.43,123.54,1347.87
1986,Peru,South America,BAU,604.91,0.81,9.5,10,10.0,889.87,58.79,140.27,1382.19
1986,Peru,South America,Green,355.68,0.615,27.51,7,10.0,890.57,71.09,81.78,1212.48
1987,Peru,South America,Historical,489.16,0.754,18.61,10,10.0,967.59,32.09,118.22,1333.95
1987,Peru,South America,Current (2020-2026),526.46,0.928,22.29,14,10.0,1196.1,86.31,122.82,1352.78
1987,Peru,South America,BAU,624.01,0.829,13.37,16,10.0,922.73,45.22,150.78,1340.46
1987,Peru,South America,Green,364.34,0.474,23.99,8,10.0,1059.6,78.4,72.25,1261.51
1988,Peru,South America,Historical,467.87,0.561,15.33,9,10.0,1130.55,30.51,119.4,1319.36
1988,Peru,South America,Current (2020-2026),535.84,0.756,20.86,11,10.0,976.05,98.69,129.87,1351.08
1988,Peru,South America,BAU,610.2,0.953,11.37,14,16.33,1059.03,63.87,143.31,1382.87
1988,Peru,South America,Green,332.69,0.471,20.94,6,10.0,1180.39,57.6,87.07,1284.64
1989,Peru,South America,Historical,492.58,0.809,16.62,12,10.0,1212.97,74.55,121.04,1372.5
1989,Peru,South America,Current (2020-2026),551.76,0.822,15.96,13,10.0,1139.27,63.99,122.27,1351.93
1989,Peru,South America,BAU,591.02,1.031,9.13,14,10.0,1184.62,27.11,149.96,1423.47
1989,Peru,South America,Green,359.07,0.682,20.06,11,11.83,1246.79,77.21,80.44,1247.32
1990,Peru,South America,Historical,501.13,0.879,19.26,12,14.5,1252.34,67.48,133.28,1349.9
1990,Peru,South America,Current (2020-2026),510.22,0.982,18.46,12,11.71,1278.14,48.1,129.5,1305.85
1990,Peru,South America,BAU,580.18,1.123,10.88,15,10.0,1190.37,100.77,154.98,1409.09
1990,Peru,South America,Green,367.16,0.62,17.86,9,10.0,1065.59,77.39,91.52,1245.64
1991,Peru,South America,Historical,510.06,0.804,13.18,12,12.28,931.99,19.04,132.56,1373.03
1991,Peru,South America,Current (2020-2026),540.46,0.884,13.63,9,10.0,1066.5,55.43,132.4,1361.42
1991,Peru,South America,BAU,615.55,0.943,15.85,16,10.0,1088.33,26.9,150.84,1420.57
1991,Peru,South America,Green,357.48,0.5,23.91,8,10.0,1298.25,55.71,92.01,1320.99
1992,Peru,South America,Historical,516.01,0.851,16.09,13,10.0,1106.4,23.82,123.04,1326.04
1992,Peru,South America,Current (2020-2026),535.66,0.918,13.37,12,10.0,992.59,85.88,142.98,1366.73
1992,Peru,South America,BAU,580.9,1.012,4.85,14,10.0,1248.97,51.91,150.34,1406.7
1992,Peru,South America,Green,347.76,0.496,24.42,13,16.57,1134.76,27.71,86.96,1299.67
1993,Peru,South America,Historical,516.32,0.85,21.38,17,10.0,1087.83,39.0,122.11,1375.08
1993,Peru,South America,Current (2020-2026),535.49,0.895,13.74,14,12.54,1321.55,90.45,129.22,1417.91
1993,Peru,South America,BAU,616.18,1.152,21.36,14,10.8,956.02,13.48,151.41,1452.67
1993,Peru,South America,Green,346.75,0.609,22.24,11,22.96,1247.14,38.99,88.15,1297.48
1994,Peru,South America,Historical,486.55,0.884,17.34,15,14.98,1049.2,53.18,128.92,1353.58
1994,Peru,South America,Current (2020-2026),548.17,0.952,12.79,14,10.0,1210.85,63.21,135.68,1383.81
1994,Peru,South America,BAU,621.84,0.8,13.74,18,10.0,1141.06,80.83,164.62,1437.75
1994,Peru,South America,Green,363.63,0.676,22.3,4,13.27,1014.54,99.98,93.57,1284.53
1995,Peru,South America,Historical,522.34,0.845,20.94,13,17.03,924.75,82.39,137.75,1366.66
1995,Peru,South America,Current (2020-2026),536.02,0.908,19.84,13,13.06,905.14,37.53,150.04,1410.57
1995,Peru,South America,BAU,650.64,1.018,17.31,15,10.0,967.96,80.87,169.37,1432.18
1995,Peru,South America,Green,338.17,0.43,24.13,9,25.01,913.94,64.57,92.58,1297.86
1996,Peru,South America,Historical,515.1,0.67,24.78,16,24.91,1033.65,16.0,136.51,1389.2
1996,Peru,South America,Current (2020-2026),557.38,0.96,18.33,16,10.0,932.76,42.85,153.11,1374.15
1996,Peru,South America,BAU,613.23,1.097,10.05,16,11.95,1042.76,17.88,175.8,1424.6
1996,Peru,South America,Green,354.82,0.535,25.18,10,21.74,1227.8,20.4,95.71,1281.34
1997,Peru,South America,Historical,514.47,1.06,18.26,14,20.73,1304.56,93.22,139.64,1388.4
1997,Peru,South America,Current (2020-2026),567.43,0.996,17.93,14,12.45,1021.32,72.84,155.06,1372.93
1997,Peru,South America,BAU,608.59,1.211,20.79,17,10.0,1014.98,108.08,169.87,1421.6
1997,Peru,South America,Green,389.15,0.334,33.91,7,21.13,1286.93,49.46,98.3,1293.36
1998,Peru,South America,Historical,504.08,0.827,22.94,15,15.54,1344.98,105.88,151.85,1364.69
1998,Peru,South America,Current (2020-2026),538.71,0.904,22.26,18,10.0,1264.56,52.2,145.51,1360.88
1998,Peru,South America,BAU,636.1,1.163,16.84,19,21.36,1086.58,79.15,180.07,1437.17
1998,Peru,South America,Green,355.1,0.517,29.36,11,19.9,1066.96,83.7,112.97,1318.32
1999,Peru,South America,Historical,510.32,1.137,18.26,17,17.87,926.72,83.94,144.77,1401.24
1999,Peru,South America,Current (2020-2026),542.98,1.167,13.34,13,14.76,1060.54,67.0,152.55,1408.05
1999,Peru,South America,BAU,619.27,1.144,20.38,16,10.0,1064.1,22.12,187.7,1454.65
1999,Peru,South America,Green,365.16,0.489,25.38,10,25.0,1210.48,78.66,102.19,1295.21
